system:index,Date,District,Month,Year,.geo
20161010T050602_20161010T050558_T44NNN_0,2016-10-10,Jaffna,10,2016,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20161010T050602_20161010T050558_T44NNN_1,2016-10-10,Matale,10,2016,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20161010T050602_20161010T050558_T44NNN_2,2016-10-10,Anuradhapura,10,2016,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20161010T050602_20161010T050558_T44NNN_3,2016-10-10,Polonnaruwa,10,2016,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20161010T050602_20161010T050558_T44NNN_4,2016-10-10,Monaragala,10,2016,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20171227T050211_20171227T051114_T44PLR_0,2017-12-27,Jaffna,12,2017,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20171227T050211_20171227T051114_T44PLR_1,2017-12-27,Matale,12,2017,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20171227T050211_20171227T051114_T44PLR_2,2017-12-27,Anuradhapura,12,2017,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20171227T050211_20171227T051114_T44PLR_3,2017-12-27,Polonnaruwa,12,2017,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20171227T050211_20171227T051114_T44PLR_4,2017-12-27,Monaragala,12,2017,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20180908T045649_20180908T051218_T44PLR_0,2018-09-08,Jaffna,9,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20180908T045649_20180908T051218_T44PLR_1,2018-09-08,Matale,9,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20180908T045649_20180908T051218_T44PLR_2,2018-09-08,Anuradhapura,9,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20180908T045649_20180908T051218_T44PLR_3,2018-09-08,Polonnaruwa,9,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20180908T045649_20180908T051218_T44PLR_4,2018-09-08,Monaragala,9,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181217T050219_20181217T051610_T44NMP_0,2018-12-17,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181217T050219_20181217T051610_T44NMP_1,2018-12-17,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181217T050219_20181217T051610_T44NMP_2,2018-12-17,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181217T050219_20181217T051610_T44NMP_3,2018-12-17,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181217T050219_20181217T051610_T44NMP_4,2018-12-17,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181217T050219_20181217T051610_T44PMQ_0,2018-12-17,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181217T050219_20181217T051610_T44PMQ_1,2018-12-17,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181217T050219_20181217T051610_T44PMQ_2,2018-12-17,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181217T050219_20181217T051610_T44PMQ_3,2018-12-17,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181217T050219_20181217T051610_T44PMQ_4,2018-12-17,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181219T050551_20181219T050554_T44NMP_0,2018-12-19,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181219T050551_20181219T050554_T44NMP_1,2018-12-19,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181219T050551_20181219T050554_T44NMP_2,2018-12-19,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181219T050551_20181219T050554_T44NMP_3,2018-12-19,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181219T050551_20181219T050554_T44NMP_4,2018-12-19,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181219T050551_20181219T050554_T44NNN_0,2018-12-19,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181219T050551_20181219T050554_T44NNN_1,2018-12-19,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181219T050551_20181219T050554_T44NNN_2,2018-12-19,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181219T050551_20181219T050554_T44NNN_3,2018-12-19,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181219T050551_20181219T050554_T44NNN_4,2018-12-19,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181219T050551_20181219T050554_T44NNP_0,2018-12-19,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181219T050551_20181219T050554_T44NNP_1,2018-12-19,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181219T050551_20181219T050554_T44NNP_2,2018-12-19,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181219T050551_20181219T050554_T44NNP_3,2018-12-19,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181219T050551_20181219T050554_T44NNP_4,2018-12-19,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181227T050219_20181227T050759_T44NMP_0,2018-12-27,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181227T050219_20181227T050759_T44NMP_1,2018-12-27,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181227T050219_20181227T050759_T44NMP_2,2018-12-27,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181227T050219_20181227T050759_T44NMP_3,2018-12-27,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181227T050219_20181227T050759_T44NMP_4,2018-12-27,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20181227T050219_20181227T050759_T44PLR_0,2018-12-27,Jaffna,12,2018,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20181227T050219_20181227T050759_T44PLR_1,2018-12-27,Matale,12,2018,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20181227T050219_20181227T050759_T44PLR_2,2018-12-27,Anuradhapura,12,2018,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20181227T050219_20181227T050759_T44PLR_3,2018-12-27,Polonnaruwa,12,2018,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20181227T050219_20181227T050759_T44PLR_4,2018-12-27,Monaragala,12,2018,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190103T050559_20190103T050601_T44NNN_0,2019-01-03,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190103T050559_20190103T050601_T44NNN_1,2019-01-03,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190103T050559_20190103T050601_T44NNN_2,2019-01-03,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190103T050559_20190103T050601_T44NNN_3,2019-01-03,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190103T050559_20190103T050601_T44NNN_4,2019-01-03,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190106T050209_20190106T051415_T44NMP_0,2019-01-06,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190106T050209_20190106T051415_T44NMP_1,2019-01-06,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190106T050209_20190106T051415_T44NMP_2,2019-01-06,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190106T050209_20190106T051415_T44NMP_3,2019-01-06,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190106T050209_20190106T051415_T44NMP_4,2019-01-06,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190106T050209_20190106T051415_T44PMQ_0,2019-01-06,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190106T050209_20190106T051415_T44PMQ_1,2019-01-06,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190106T050209_20190106T051415_T44PMQ_2,2019-01-06,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190106T050209_20190106T051415_T44PMQ_3,2019-01-06,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190106T050209_20190106T051415_T44PMQ_4,2019-01-06,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190111T050151_20190111T050150_T44PLR_0,2019-01-11,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190111T050151_20190111T050150_T44PLR_1,2019-01-11,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190111T050151_20190111T050150_T44PLR_2,2019-01-11,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190111T050151_20190111T050150_T44PLR_3,2019-01-11,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190111T050151_20190111T050150_T44PLR_4,2019-01-11,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190111T050151_20190111T051630_T44NMP_0,2019-01-11,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190111T050151_20190111T051630_T44NMP_1,2019-01-11,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190111T050151_20190111T051630_T44NMP_2,2019-01-11,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190111T050151_20190111T051630_T44NMP_3,2019-01-11,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190111T050151_20190111T051630_T44NMP_4,2019-01-11,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190123T050609_20190123T050603_T44NNN_0,2019-01-23,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190123T050609_20190123T050603_T44NNN_1,2019-01-23,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190123T050609_20190123T050603_T44NNN_2,2019-01-23,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190123T050609_20190123T050603_T44NNN_3,2019-01-23,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190123T050609_20190123T050603_T44NNN_4,2019-01-23,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190126T050059_20190126T050403_T44PLR_0,2019-01-26,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190126T050059_20190126T050403_T44PLR_1,2019-01-26,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190126T050059_20190126T050403_T44PLR_2,2019-01-26,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190126T050059_20190126T050403_T44PLR_3,2019-01-26,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190126T050059_20190126T050403_T44PLR_4,2019-01-26,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190126T050059_20190126T050403_T44PMQ_0,2019-01-26,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190126T050059_20190126T050403_T44PMQ_1,2019-01-26,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190126T050059_20190126T050403_T44PMQ_2,2019-01-26,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190126T050059_20190126T050403_T44PMQ_3,2019-01-26,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190126T050059_20190126T050403_T44PMQ_4,2019-01-26,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190128T050601_20190128T050600_T44NMP_0,2019-01-28,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190128T050601_20190128T050600_T44NMP_1,2019-01-28,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190128T050601_20190128T050600_T44NMP_2,2019-01-28,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190128T050601_20190128T050600_T44NMP_3,2019-01-28,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190128T050601_20190128T050600_T44NMP_4,2019-01-28,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190128T050601_20190128T050600_T44NNN_0,2019-01-28,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190128T050601_20190128T050600_T44NNN_1,2019-01-28,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190128T050601_20190128T050600_T44NNN_2,2019-01-28,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190128T050601_20190128T050600_T44NNN_3,2019-01-28,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190128T050601_20190128T050600_T44NNN_4,2019-01-28,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190128T050601_20190128T050600_T44NNP_0,2019-01-28,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190128T050601_20190128T050600_T44NNP_1,2019-01-28,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190128T050601_20190128T050600_T44NNP_2,2019-01-28,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190128T050601_20190128T050600_T44NNP_3,2019-01-28,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190128T050601_20190128T050600_T44NNP_4,2019-01-28,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190131T050031_20190131T050032_T44NMP_0,2019-01-31,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190131T050031_20190131T050032_T44NMP_1,2019-01-31,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190131T050031_20190131T050032_T44NMP_2,2019-01-31,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190131T050031_20190131T050032_T44NMP_3,2019-01-31,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190131T050031_20190131T050032_T44NMP_4,2019-01-31,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190131T050031_20190131T050032_T44PLR_0,2019-01-31,Jaffna,1,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190131T050031_20190131T050032_T44PLR_1,2019-01-31,Matale,1,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190131T050031_20190131T050032_T44PLR_2,2019-01-31,Anuradhapura,1,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190131T050031_20190131T050032_T44PLR_3,2019-01-31,Polonnaruwa,1,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190131T050031_20190131T050032_T44PLR_4,2019-01-31,Monaragala,1,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190207T050601_20190207T050600_T44NMP_0,2019-02-07,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190207T050601_20190207T050600_T44NMP_1,2019-02-07,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190207T050601_20190207T050600_T44NMP_2,2019-02-07,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190207T050601_20190207T050600_T44NMP_3,2019-02-07,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190207T050601_20190207T050600_T44NMP_4,2019-02-07,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190207T050601_20190207T050600_T44NNN_0,2019-02-07,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190207T050601_20190207T050600_T44NNN_1,2019-02-07,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190207T050601_20190207T050600_T44NNN_2,2019-02-07,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190207T050601_20190207T050600_T44NNN_3,2019-02-07,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190207T050601_20190207T050600_T44NNN_4,2019-02-07,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190210T045941_20190210T051158_T44NMP_0,2019-02-10,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190210T045941_20190210T051158_T44NMP_1,2019-02-10,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190210T045941_20190210T051158_T44NMP_2,2019-02-10,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190210T045941_20190210T051158_T44NMP_3,2019-02-10,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190210T045941_20190210T051158_T44NMP_4,2019-02-10,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190215T045909_20190215T051352_T44PLR_0,2019-02-15,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190215T045909_20190215T051352_T44PLR_1,2019-02-15,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190215T045909_20190215T051352_T44PLR_2,2019-02-15,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190215T045909_20190215T051352_T44PLR_3,2019-02-15,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190215T045909_20190215T051352_T44PLR_4,2019-02-15,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190217T050601_20190217T050559_T44NMP_0,2019-02-17,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190217T050601_20190217T050559_T44NMP_1,2019-02-17,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190217T050601_20190217T050559_T44NMP_2,2019-02-17,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190217T050601_20190217T050559_T44NMP_3,2019-02-17,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190217T050601_20190217T050559_T44NMP_4,2019-02-17,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190217T050601_20190217T050559_T44NNN_0,2019-02-17,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190217T050601_20190217T050559_T44NNN_1,2019-02-17,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190217T050601_20190217T050559_T44NNN_2,2019-02-17,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190217T050601_20190217T050559_T44NNN_3,2019-02-17,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190217T050601_20190217T050559_T44NNN_4,2019-02-17,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190220T045831_20190220T050947_T44NMP_0,2019-02-20,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190220T045831_20190220T050947_T44NMP_1,2019-02-20,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190220T045831_20190220T050947_T44NMP_2,2019-02-20,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190220T045831_20190220T050947_T44NMP_3,2019-02-20,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190220T045831_20190220T050947_T44NMP_4,2019-02-20,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190220T045831_20190220T050947_T44PLR_0,2019-02-20,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190220T045831_20190220T050947_T44PLR_1,2019-02-20,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190220T045831_20190220T050947_T44PLR_2,2019-02-20,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190220T045831_20190220T050947_T44PLR_3,2019-02-20,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190220T045831_20190220T050947_T44PLR_4,2019-02-20,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190222T050559_20190222T050602_T44NNN_0,2019-02-22,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190222T050559_20190222T050602_T44NNN_1,2019-02-22,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190222T050559_20190222T050602_T44NNN_2,2019-02-22,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190222T050559_20190222T050602_T44NNN_3,2019-02-22,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190222T050559_20190222T050602_T44NNN_4,2019-02-22,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190225T045759_20190225T051421_T44PLR_0,2019-02-25,Jaffna,2,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190225T045759_20190225T051421_T44PLR_1,2019-02-25,Matale,2,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190225T045759_20190225T051421_T44PLR_2,2019-02-25,Anuradhapura,2,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190225T045759_20190225T051421_T44PLR_3,2019-02-25,Polonnaruwa,2,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190225T045759_20190225T051421_T44PLR_4,2019-02-25,Monaragala,2,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190307T045659_20190307T051525_T44PLR_0,2019-03-07,Jaffna,3,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190307T045659_20190307T051525_T44PLR_1,2019-03-07,Matale,3,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190307T045659_20190307T051525_T44PLR_2,2019-03-07,Anuradhapura,3,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190307T045659_20190307T051525_T44PLR_3,2019-03-07,Polonnaruwa,3,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190307T045659_20190307T051525_T44PLR_4,2019-03-07,Monaragala,3,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190309T050601_20190309T050558_T44NMP_0,2019-03-09,Jaffna,3,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190309T050601_20190309T050558_T44NMP_1,2019-03-09,Matale,3,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190309T050601_20190309T050558_T44NMP_2,2019-03-09,Anuradhapura,3,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190309T050601_20190309T050558_T44NMP_3,2019-03-09,Polonnaruwa,3,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190309T050601_20190309T050558_T44NMP_4,2019-03-09,Monaragala,3,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190309T050601_20190309T050558_T44NNN_0,2019-03-09,Jaffna,3,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190309T050601_20190309T050558_T44NNN_1,2019-03-09,Matale,3,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190309T050601_20190309T050558_T44NNN_2,2019-03-09,Anuradhapura,3,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190309T050601_20190309T050558_T44NNN_3,2019-03-09,Polonnaruwa,3,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190309T050601_20190309T050558_T44NNN_4,2019-03-09,Monaragala,3,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190309T050601_20190309T050558_T44NNP_0,2019-03-09,Jaffna,3,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20190309T050601_20190309T050558_T44NNP_1,2019-03-09,Matale,3,2019,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20190309T050601_20190309T050558_T44NNP_2,2019-03-09,Anuradhapura,3,2019,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20190309T050601_20190309T050558_T44NNP_3,2019-03-09,Polonnaruwa,3,2019,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20190309T050601_20190309T050558_T44NNP_4,2019-03-09,Monaragala,3,2019,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20190312T045651_20190312T050557_T44PLR_0,2019-03-12,Jaffna,3,2019,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
